id,FTP,Seg1_1,Seg1,pwr_20min,pwr_60min,pwr_10min,pwr_90min,bikeweight_kg,age_under40,gender,attempt_date,act_title,Has_HeartRate,first_bikeCPU_brand,second_CPU_brand
1057,1.508523749,2903.32948,4877.552959,3.297674162,2.59628523,2.598021998,2.382826249,10.00423853,0,0,2020-12-09,Morning Ride,1,Other,Wahoo
1058,4.088605041,2215.280174,4796.303895,3.243334402,3.000175154,4.179819925,2.554941494,8.175106317,1,0,2021-07-24,Morning Ride,0,Wahoo,Wahoo
1059,1.498284176,3994.11365,5797.937878,1.640080647,1.422490043,1.815765993,1.900149103,8.582660293,0,1,2021-12-30,Evening Ride,1,Garmin,Garmin
1060,2.293743707,2678.245057,4291.132246,3.006434082,3.471008081,3.154068852,2.145425824,7.923569034,0,1,2021-03-09,Morning Ride,0,Garmin,Other
1061,3.222400427,3153.102455,4819.472684,2.854502151,2.663801878,3.515322727,2.421632556,10.0213153,1,1,2021-06-24,Morning Ride,1,Wahoo,Garmin
1062,1.943033733,3561.731817,4729.880568,2.783481824,2.836079117,2.937524178,2.663290333,8.56599503,1,1,2022-07-18,Evening Ride,0,Other,Not using
1063,1.907448039,3226.633459,4303.905952,2.706265444,2.603495352,2.533160362,1.887240045,8.602689824,1,1,2022-11-15,Evening Ride,1,Not using,Not using
1064,3.124878172,3750.580728,4799.546718,1.412823492,2.13557683,2.255966303,2.329695793,7.717135865,0,1,2021-09-26,?????????? ???????????? ?????????????? ,1,Wahoo,Wahoo
1065,2.753794922,3141.938529,4011.260886,2.113043478,2.295591627,2.52899836,2.730863311,9.654645527,0,0,2022-03-13,Afternoon Ride,1,Bryton,Garmin
1066,2.994922147,3275.890421,3795.632405,2.730004404,2.977795919,3.739678092,2.98569261,8.335244487,1,1,2022-05-27,Afternoon Ride,1,Other,Not using
1067,3.942895092,2534.426829,4717.015603,3.281724731,2.028960796,3.816129405,1.854524752,10.6443958,0,1,2022-02-03,Afternoon Ride,1,Other,Garmin
1068,2.632207625,3298.78383,5056.429671,3.270874705,2.277408084,3.044452684,2.234028786,7.060809698,0,1,2021-09-18,Afternoon Ride,1,Other,Garmin
1069,2.774187885,2207.891452,4713.319003,3.104195499,2.576086812,3.148551932,1.738366979,9.043643527,0,1,2022-05-28,Evening Ride,1,Other,Garmin
1070,3.930827276,2497.040583,3983.647296,3.49793214,3.053194532,3.849147453,2.693793419,9.002531417,1,1,2021-04-23,?????????? ?????????? ???????? ?????????? ???? ?????????? ?????? ???????? ,1,Wahoo,Wahoo
1071,4.087925713,1939.74488,4029.328878,3.589363477,3.416562646,4.292732924,2.263631743,9.841073909,0,0,2021-05-15,Morning Ride,0,Wahoo,Bryton
1072,3.156516449,2968.94647,4197.810489,2.970879223,2.978034048,3.381188504,2.479931955,9.414357892,1,1,2021-11-12,Afternoon Ride,1,Bryton,Wahoo
1073,1.432104982,3218.114531,4747.841138,2.284212963,2.079325849,2.094765529,1.882179779,7.707754709,1,1,2021-12-23,Evening Ride,0,Bryton,Not using
1074,4.50146433,1662.603847,4578.616575,3.206940211,3.087845306,4.597028839,2.45583658,8.066347772,0,0,2020-11-28,2019sep29-night,1,Garmin,Garmin
1075,4.164913824,2448.894988,4373.76846,3.522764064,3.006831267,4.275713599,3.785445501,8.65756187,0,1,2021-02-05,Afternoon Ride,1,Wahoo,Garmin
1076,5.066876685,1656.944377,3361.39846,4.78638952,4.189990437,5.223192543,3.017851225,7.920406425,0,1,2020-11-25,Afternoon Ride,1,Bryton,Bryton
1077,3.048074857,3126.265624,4213.542745,3.388074406,3.006198896,3.271691412,2.535513588,9.020319381,0,0,2021-08-01,?????????? ???? ?? ???? ???????????? ,1,Garmin,Garmin
1078,3.596324758,2015.175225,3780.903494,3.535487169,3.245988516,3.90307713,2.187191476,13.44384649,1,1,2021-10-15,Afternoon Ride,1,Garmin,Not using
1079,4.075385044,1809.714316,4520.277386,3.598408312,3.279817232,4.521411767,2.34303754,6.592057638,1,0,2021-04-04,30k Brave Cyclists 11,0,Wahoo,Other
1080,1.845600675,2665.275389,5348.854679,1.752649829,1.837477697,1.958296599,2.443804408,9.019580934,0,1,2020-12-04,Afternoon Ride,1,Other,Garmin
1081,4.114128096,2917.586348,4168.812593,4.022208487,4.024835468,4.660449381,2.628960766,7.449163029,1,1,2021-06-27,Morning Ride,1,Wahoo,Wahoo
1082,4.152043304,2230.736218,4043.55711,3.059566195,3.289865562,3.898410359,2.571475709,9.688639796,0,0,2022-05-22,Solo Evening Ride,0,Other,Garmin
1083,2.718709122,3153.010038,4753.133595,3.449458888,2.748472739,3.642280455,2.402791375,8.740947777,0,0,2021-07-29,Geely Jeddah 50km,1,Other,Garmin
1084,2.149865286,2971.398682,4732.619935,3.770243234,3.066626525,3.743058577,2.088175736,8.74634759,1,1,2022-01-05,Morning Ride,1,Bryton,Bryton
1085,2.851230995,3235.606571,4070.583311,2.686288079,2.60830107,3.056066212,2.893502439,9.867440282,1,1,2022-10-15,Morning Ride,1,Wahoo,Garmin
1086,3.397599857,2611.987925,4593.590986,2.796474519,2.922863729,3.620200421,2.768445816,7.332300179,0,0,2021-07-26,Morning Ride,0,Garmin,Wahoo
1087,3.957542307,2510.460673,3959.376392,3.471582602,2.714315009,3.773930458,2.485113696,7.907196945,1,0,2021-10-20,Morning Ride,1,Garmin,Not using
1088,3.500191031,2515.267633,3601.653828,4.06277742,3.048641636,3.514322384,2.98905402,11.27216643,0,0,2021-04-06,Morning Ride,1,Other,Wahoo
1089,2.788528051,2676.75698,4244.186904,3.374407867,3.338313551,3.18799403,2.346519044,9.562696863,0,1,2022-02-11,Evening Ride,0,Garmin,Garmin
1090,3.725714799,2280.54869,4066.498162,3.404481991,3.545036158,3.780870946,2.912849406,9.800259345,0,0,2022-06-07,Morning Ride,1,Bryton,Wahoo
1091,4.282929429,2267.901617,3939.997141,3.77496108,3.393093113,4.014411111,2.906269751,11.64895462,0,1,2021-01-19,Morning Ride,1,Wahoo,Garmin
1092,2.917096243,3389.687014,4936.951529,2.80509449,1.868749769,3.214442579,2.584448099,8.688050863,1,0,2022-01-08,Evening Ride,1,Other,Other
1093,3.020760743,2347.358547,4739.051287,2.530284761,2.103001086,2.784777385,2.137183542,9.545270201,0,0,2022-08-08,Morning Ride,0,Not using,Not using
1094,2.422251193,2702.440214,4411.040925,3.603521603,2.994494698,3.499407881,2.027664222,8.854471374,0,0,2021-07-30,Morning Ride,1,Other,Wahoo
1095,3.614302852,2388.117227,4144.217619,3.671115729,3.595333326,3.869123984,2.844288147,11.00828432,1,0,2021-11-30,Afternoon Ride,1,Wahoo,Wahoo
1096,3.133513142,2796.664988,4904.737247,3.241690866,2.999920233,3.575511018,2.283305884,5.590656737,0,1,2022-08-22,Evening Ride,0,Wahoo,Wahoo
1097,2.795989898,2670.72582,4344.750798,2.68796429,2.964727955,3.220031201,2.891256178,8.286217362,1,1,2021-03-22,Evening Ride,1,Not using,Not using
1098,4.081459421,2002.912605,3697.46266,3.880609412,3.999020091,4.801170097,3.167741798,8.233896496,0,1,2021-02-26,Afternoon Ride,0,Bryton,Bryton
1099,2.835684319,2179.87471,3852.069053,4.159437691,3.679823383,3.52842153,2.800960744,10.58792112,1,1,2022-02-18,Night Run,1,Other,Wahoo
1100,3.018307257,2341.845466,4788.575569,3.162008924,3.66192442,3.893997237,1.992626076,8.173369071,0,1,2022-10-11,Night Ride,1,Not using,Not using
1101,3.350123423,1880.816744,4240.258416,3.997267952,3.419034522,3.734862829,2.533427129,9.848729818,1,0,2022-08-02,Monday Solo Ride,1,Bryton,Garmin
1102,3.817409097,2638.526822,4423.358562,3.338038416,2.604448677,3.517311571,2.264101014,10.09576517,1,0,2022-04-05,Evening Ride,1,Bryton,Garmin
1103,3.794243378,2532.408354,4495.973519,3.288419246,2.982207497,3.33230882,2.572604729,8.747855973,0,1,2021-06-01,Evening Ride,1,Bryton,Garmin
1104,1.972927928,3370.456687,5172.078448,3.4440157,3.242725127,3.570111117,1.661801063,7.724234295,1,0,2020-12-28,Night Ride,1,Other,Garmin
1105,5.048212557,2061.483843,3827.826512,3.611516593,3.179563566,4.485430911,2.629759233,10.13863313,1,0,2021-11-24,Evening Ride,1,Garmin,Garmin
1106,2.335497636,3116.443396,4527.727091,2.410615555,2.980554896,2.484429257,2.287868512,9.256831437,0,1,2020-12-23,Night Ride,1,Bryton,Garmin
1107,3.193442692,2698.337245,4543.867447,3.587780192,3.197673128,4.144949996,2.728094508,8.136287445,0,0,2021-08-25,Evening Ride,1,Wahoo,Wahoo
1108,4.308526282,2223.681751,4474.741593,3.556666954,2.762953699,3.774095854,2.317978029,8.061685192,0,0,2021-10-02,Morning Ride,1,Garmin,Wahoo
1109,3.398659631,2097.883237,4652.651511,3.048648088,2.485910651,3.151526725,1.819185662,10.34944681,1,1,2021-12-31,Night Ride,1,Bryton,Wahoo
1110,4.040708259,2039.372385,3799.764292,4.397278798,3.773258518,4.939079619,3.149174276,6.685706236,1,0,2021-09-04,Evening Ride,0,Bryton,Wahoo
1111,3.009791454,2329.135871,4932.612518,3.160513275,2.919638968,3.564155753,2.317152571,9.177030966,0,1,2022-04-25,Afternoon Ride,1,Not using,Not using
1112,1.671011776,3120.293798,5212.181247,1.607929892,2.608811301,2.096528248,1.820691417,8.138091175,0,1,2021-10-17,Evening Ride winking face flexed biceps person biking ,1,Bryton,Not using
1113,4.498943336,2767.076301,3971.378401,3.778625402,2.969239103,4.123199848,3.232217801,8.685159341,1,1,2022-04-18,Morning Ride,1,Wahoo,Not using
1114,4.623107807,2005.756527,3259.886235,4.607084136,4.043620838,4.861715333,2.947033457,10.21440415,1,1,2022-01-22,Morning Ride,1,Wahoo,Garmin
1115,3.019348471,2497.248424,4375.191352,3.670039135,3.051590475,3.488003449,2.244206929,10.05000548,0,1,2022-07-30,???????? ?????? ???????????? ?????? ?? ????????????,0,Garmin,Other
1116,1.655242305,3121.352148,4731.949418,2.729306376,2.26963563,2.631665712,2.36820931,9.649602106,0,1,2022-01-31,?????????????? ???????????? ???? ???????? ??????.. man biking ,1,Bryton,Bryton
1117,3.962118843,2531.919308,3881.751771,3.693394634,3.173664574,4.052189538,2.770115167,9.500434542,0,1,2021-12-21,"going back from jawhara, strong wind ",1,Not using,Not using
1118,2.704137265,3496.58961,4583.273315,2.791437065,3.159897874,3.572449317,2.814713195,8.805951547,1,0,2021-11-04,Morning Ride,0,Garmin,Garmin
1119,3.792967135,2036.397324,3890.065094,3.480781964,3.052843572,3.657865855,3.239623427,10.07487612,1,0,2021-01-02,Evening Ride,1,Garmin,Wahoo
1120,3.647395843,2726.515196,4003.047661,3.17244366,3.184781273,3.578259406,2.585747858,7.775317888,0,0,2021-03-22,?????? ???????? ?????????? fire ,1,Other,Wahoo
1121,4.572082505,1723.290901,2759.47523,4.457526309,4.233824331,4.809104213,3.28471121,9.445919569,0,0,2021-06-22,Evening Ride,1,Wahoo,Not using
1122,3.510359678,1656.511817,3844.036848,4.150514666,3.219886896,3.938674875,2.825386958,9.449506834,0,1,2022-09-15,Morning Ride,1,Bryton,Other
1123,1.004983896,3113.449296,5791.284845,2.085535254,1.423770303,1.690185647,2.202817099,7.670614709,0,0,2022-01-04,Morning Ride,1,Other,Garmin
1124,4.040044279,2341.328058,4192.005297,4.223553762,3.793235155,4.617827957,2.433792168,10.18814809,0,1,2021-06-24,Evening Ride,1,Not using,Not using
1125,5.457868178,1140.616608,2883.257352,4.305136753,3.429213652,4.037281142,3.35667661,10.110221,0,0,2022-03-14,Time trial D1,1,Wahoo,Wahoo
1126,2.61656211,2913.26088,4643.898331,2.650819168,2.190385549,2.515425245,2.002136962,9.4997388,0,1,2022-09-18,Evening Ride,1,Not using,Not using
1127,4.031625136,1893.610522,2825.811512,4.551840075,3.679669546,4.216351149,3.127822737,12.32237986,0,0,2022-08-05,Evening Ride,1,Garmin,Not using
1128,3.466220125,2500.748642,3661.707532,3.664203233,3.790732711,4.398996202,3.388688686,9.238687987,0,0,2021-12-07,Evening Ride,1,Bryton,Garmin
1129,3.122390326,2596.480091,4446.186971,3.350807654,3.007624409,3.563226263,2.410255485,8.205976056,1,1,2022-04-13,"Last 100 Km in Jeddah, and first exercise in 2019 man biking: light skin tone fire ",1,Garmin,Wahoo
1130,3.806249479,2689.628244,4797.154162,2.670461321,1.729148813,3.197262796,2.938056596,10.01944696,1,0,2021-04-17,Morning Ride,1,Bryton,Not using
1131,4.198954909,2293.869163,3997.081326,3.334662237,3.070641543,4.303517513,2.841578671,11.71586798,1,0,2022-10-10,S,1,Other,Wahoo
1132,2.842405389,3785.346888,5318.850791,2.394821892,2.338126819,2.730660392,2.087295575,7.912854212,1,0,2022-04-09,Morning Ride,1,Other,Bryton
1133,3.181768698,2839.869001,4836.767204,3.327785544,2.303991631,3.520846367,2.282880691,10.36636708,1,1,2021-05-20,Evening Ride,1,Garmin,Wahoo
1134,5.571575635,2256.741732,2841.065762,4.270456466,4.164167212,5.428464153,3.274452048,9.149585706,1,0,2021-10-01,Evening Ride,0,Bryton,Not using
1135,4.388733242,1434.276478,4122.366049,4.27997087,3.276279678,4.683908244,2.615101902,9.652159431,0,0,2022-06-26,Afternoon Ride,1,Garmin,Garmin
1136,5.497415983,1091.577885,4337.71512,4.856808476,3.879195455,5.678969891,3.069910802,11.01682333,1,0,2022-06-07,Afternoon Ride,1,Wahoo,Wahoo
1137,4.590502923,1838.964027,2988.220502,4.520584629,3.729653958,5.010612015,3.226141203,5.574251654,1,0,2021-12-06,Monday trip ,1,Wahoo,Wahoo
1138,2.69907293,2447.057003,4522.787632,2.902806916,2.382122058,3.141198077,2.368452417,7.30320552,1,1,2021-09-07,???????? ???? ???????? ?????? Jeddah cyclists ,1,Bryton,Bryton
1139,4.60747822,2016.349924,3818.521795,3.994633899,3.242001288,5.2777827,2.877093869,9.166428254,0,0,2021-05-14,Cross wind,1,Bryton,Garmin
1140,5.535500848,2232.538614,3165.259845,3.564072109,3.580653186,4.358986914,3.488139246,9.280970268,1,0,2021-05-04,Morning Ride,1,Garmin,Garmin
1141,5.310359908,1662.910007,4202.154132,4.056023364,3.040400999,4.533378462,2.453950323,9.5380191,0,0,2021-05-16,Evening Ride,1,Garmin,Garmin
1142,2.660900052,3095.190879,4167.816971,3.802506728,3.623315855,3.458061212,2.898941039,9.690796608,0,1,2020-12-21,Morning Ride,0,Other,Garmin
1143,1.904835869,2847.737487,5166.154012,2.841445112,2.519577307,2.834214287,1.796256814,8.300018014,1,1,2021-08-24,Evening Activity,0,Garmin,Other
1144,4.207615451,2531.661033,3409.35925,4.302923936,3.16140072,4.95742473,2.955581564,8.232413683,1,0,2021-03-30,Morning Ride,1,Bryton,Not using
1145,4.95376439,1559.641684,3973.230553,4.42586934,3.588276025,4.561568683,2.534610307,10.28725175,1,1,2022-04-19,Morning Ride,1,Garmin,Garmin
1146,3.74272788,2497.456313,4215.944706,4.428190465,3.744350764,4.800690493,2.394227943,7.110566962,0,0,2021-10-04,Morning Ride,1,Garmin,Garmin
1147,4.350709727,2400.531721,3311.412042,4.085716323,3.724835307,4.123564546,3.146325832,8.900776278,1,0,2022-06-22,Morning Ride,1,Wahoo,Wahoo
1148,4.355298074,2550.291043,3800.802838,4.168171585,4.074907962,5.165376157,2.613572115,8.17310973,0,1,2022-01-12,Morning Ride,1,Garmin,Garmin
1149,4.056499914,2463.326179,3730.063311,3.45944131,3.390998777,4.09387085,3.322503541,9.092417843,1,1,2022-02-01,Evening Ride,0,Bryton,Garmin
1150,3.754566149,2049.573237,3034.507739,3.984584677,3.175964247,3.514537395,3.109510386,8.407905334,0,1,2021-09-21,Evening Ride,1,Other,Wahoo
1151,3.240593298,3406.405514,3367.960841,3.022378208,2.943052707,3.269967938,3.447294338,7.955091165,1,1,2021-04-11,Evening Ride,1,Wahoo,Garmin
1152,2.974387242,2195.843652,4933.834974,3.787270177,2.298961559,3.43597885,2.606139541,9.598810003,0,0,2020-12-14,Evening Ride,1,Other,Not using
1153,3.612004332,3006.574823,3982.219344,3.76172149,3.305148753,3.398926573,2.284147693,8.16993793,0,0,2021-10-18,Evening Ride,1,Wahoo,Not using
1154,4.28968733,1855.094515,4246.849607,4.007923178,3.152283037,3.916706053,2.674719127,8.471896006,0,0,2022-03-01,Morning Ride,0,Other,Garmin
1155,3.696650314,2820.904808,4795.430162,3.972127883,2.476644444,4.091245327,2.404412906,9.440458046,0,1,2022-11-14,Evening Ride,0,Bryton,Not using
1156,2.360343082,2970.299119,3908.423963,2.916401127,2.869028799,3.342735415,3.040393154,9.219655166,0,0,2021-03-04,Evening Ride,1,Bryton,Wahoo
1157,3.257560763,2619.524567,3698.967419,3.027690348,3.090441144,3.112013752,2.597001995,10.10202927,0,0,2020-11-15,Evening Ride,0,Bryton,Wahoo
1158,4.185110875,2533.740241,4416.435318,3.506421796,2.874143758,4.513058384,3.108620706,9.3634327,0,0,2021-11-17,Morning Ride,0,Garmin,Wahoo
1159,2.936366323,2900.864319,4293.153965,2.811137932,2.191496327,2.995949541,2.376203649,10.6200996,1,0,2021-11-06,Morning Ride,0,Other,Wahoo
1160,2.773042127,3285.54902,4187.046532,3.252704032,3.257378603,3.64899067,3.218232105,5.737785242,1,1,2022-02-18,Morning Ride,1,Other,Garmin
1161,3.606957386,2637.723323,4603.497928,3.342704226,3.057720295,3.977211747,2.478289017,8.68224953,1,0,2021-06-01,Sortie ?? v??lo en soir??e,1,Not using,Not using
1162,3.033922591,2305.160088,3949.322389,2.89984834,2.993362077,3.16959378,2.477475776,9.796280725,0,0,2021-07-19,Evening Ride,1,Bryton,Garmin
1163,2.385551718,2618.168883,5157.806242,3.437470523,2.766652555,4.196325371,2.107132656,8.271354798,1,0,2022-08-08,Morning Ride,1,Bryton,Garmin
1164,3.383699756,2692.342437,4030.922932,3.737932757,2.959261884,3.582341512,2.770165387,11.02472434,0,0,2021-05-13,Evening Run,0,Bryton,Other
1165,3.932043945,1822.091964,4326.016456,4.045065379,3.484412561,4.587895764,2.547759304,11.2767543,0,0,2021-10-12,Evening Ride,1,Wahoo,Wahoo
1166,2.639542425,2697.389561,5013.653383,3.278393063,2.247923292,2.666878879,1.748456385,5.499134055,1,0,2021-02-27,Morning Ride,1,Other,Wahoo
1167,4.256146654,2450.535251,4440.498425,3.022869138,2.645575822,4.134113638,2.399451078,10.77413664,1,1,2022-01-12,?????????? ?????????? ?????????????? ?????????????? sad but relieved face smiling face with heart-eyes ,1,Wahoo,Bryton
1168,2.138120234,2677.913535,4647.805041,2.282702825,2.118463259,2.041791269,2.066276043,8.571253401,0,0,2022-03-27,Evening Ride,1,Garmin,Wahoo
1169,4.162220164,1668.469076,4025.774896,3.483698388,3.051900349,3.79269464,2.376202247,8.125668732,0,0,2021-10-15,Jeddah Cyclist Ride,1,Wahoo,Wahoo
1170,3.308322013,3250.428174,5025.351308,3.647340974,3.443995509,4.391417513,2.298235108,6.391970481,1,1,2021-04-25,Night Ride,1,Wahoo,Not using
1171,4.978385843,1882.273597,2604.540378,4.509137151,3.628263038,4.79313808,3.546840243,9.133112646,0,0,2021-09-03,Morning Ride,1,Wahoo,Garmin
1172,2.421892113,3192.493619,4152.117327,3.1268151,3.442944464,3.083765225,2.808951701,10.60765829,0,1,2022-01-04,Morning Ride,0,Bryton,Wahoo
1173,5.240898451,1310.549339,2862.663242,4.991076448,4.374506527,5.966056285,3.661402009,9.845684515,0,0,2021-12-21,Fun Group Ride ,1,Wahoo,Garmin
1174,3.639496471,2615.329413,4139.605237,3.470737991,2.936102781,4.190798642,2.824987204,8.397240128,0,0,2022-09-29,?????????? ?????? ?????????????? ????????????,0,Garmin,Garmin
1175,4.258291837,2371.124404,4274.208242,3.635039354,3.341312535,4.356881756,2.752255552,8.618744395,0,1,2021-04-06,Breakfast at McDonald's near Batterjee College,0,Garmin,Other
1176,5.065913456,1920.263105,3999.307656,4.877746275,3.582179543,5.006827246,2.240368694,13.14521797,1,1,2022-03-26,Evening Ride,1,Other,Wahoo
1177,4.555596427,2749.657242,3738.947483,3.541435655,2.945405908,4.123571325,3.004824941,10.2357006,0,1,2022-01-10,Evening Ride,1,Garmin,Wahoo
1178,3.446850516,1821.335342,4038.016289,3.672756222,3.472675955,3.784542391,2.309847773,12.28433085,0,0,2022-05-21,Morning Ride,1,Bryton,Wahoo
1179,3.762923859,2376.914649,4220.362495,3.864714019,3.325294183,4.038369206,2.823073956,8.122366259,1,0,2021-09-08,Morning Ride,1,Wahoo,Wahoo
1180,4.93255555,1204.539959,3716.078921,4.340232254,4.059976659,4.754756586,3.14294818,10.3955724,0,0,2021-06-26,Evening Ride,1,Wahoo,Garmin
1181,3.985652304,2223.417674,4257.525492,3.342827743,2.614730901,3.885904481,2.799851253,10.3755059,1,1,2021-04-05,Evening Ride,1,Garmin,Not using
1182,5.594038504,1651.305428,4347.384493,5.332043409,3.875815112,5.624937749,2.319222738,8.706631837,1,1,2021-12-04,?????????? ???????? ???? ???????? ???? ???????? ???????????? ,0,Garmin,Garmin
1183,3.063686199,3037.330204,4852.019488,2.777396497,3.160948474,3.86042466,1.714849159,6.986182134,1,1,2022-09-11,Evening Ride,1,Wahoo,Wahoo
1184,4.605246475,2035.325545,3685.150715,3.767081163,3.354483068,4.18063694,2.777443798,8.673920786,0,0,2022-08-07,Evening Ride,1,Bryton,Wahoo
1185,3.157355575,2981.78169,4072.717457,3.386011495,2.809275543,3.014797235,2.434918495,8.905952286,1,0,2022-10-02,Evening Ride,1,Garmin,Garmin
1186,5.662725862,1804.638567,3860.305292,4.153331865,4.171932212,5.514070839,2.951557474,8.921235779,1,0,2021-11-25,Evening Ride,1,Other,Wahoo
1187,3.081789916,2934.027582,5280.01957,2.658010678,2.353384244,3.859288799,2.314108837,9.846079969,0,0,2022-10-12,Morning Ride,1,Bryton,Bryton
1188,4.10234028,1611.671207,4348.996441,3.239884228,2.304041145,3.623071278,2.868342818,11.353473,0,0,2022-09-19,Morning Ride,0,Garmin,Wahoo
